#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CG11180	Nop56	3231781	3230765	7227.FBpp0085566	7227.FBpp0083625	0	0	0	0	0.577	0.192	0	0.228	0.713
CG12909	CG2691	3232700	3225701	7227.FBpp0087437	7227.FBpp0073679	0	0	0	0	0.533	0	0	0.400	0.707
Nop60B	mod	3233535	3231626	7227.FBpp0099583	7227.FBpp0085233	0	0	0	0	0.637	0	0	0.219	0.704
mod	CG2691	3231626	3225701	7227.FBpp0085233	7227.FBpp0073679	0	0	0	0	0.702	0	0	0	0.702
r-l	Prat	3230677	3229525	7227.FBpp0083440	7227.FBpp0081261	0.245	0	0	0	0.174	0	0	0.554	0.697
CG10565	pen	3236070	3227340	7227.FBpp0293954	7227.FBpp0076918	0	0	0	0	0.692	0	0	0	0.692
Surf6	CG13773	3230594	3228394	7227.FBpp0083263	7227.FBpp0079000	0	0	0	0	0.689	0	0	0	0.689
mod	CG5728	3231626	3230983	7227.FBpp0085233	7227.FBpp0084016	0	0	0	0	0.689	0	0	0	0.689
CG12975	CG32409	3227880	3227244	7227.FBpp0077965	7227.FBpp0076738	0	0	0	0	0.689	0	0	0	0.689
Nnp-1	srl	3228921	3228180	7227.FBpp0080052	7227.FBpp0078586	0	0	0	0	0.688	0	0	0	0.688
CG10565	CG13097	3236070	3228527	7227.FBpp0293954	7227.FBpp0079305	0	0	0	0	0.687	0	0	0	0.687
NHP2	Surf6	3237470	3230594	7227.FBpp0305289	7227.FBpp0083263	0	0	0	0	0.608	0.192	0	0.093	0.687
Nop60B	CG11180	3233535	3231781	7227.FBpp0099583	7227.FBpp0085566	0	0	0	0	0.647	0.049	0	0.142	0.687
Nopp140	CG12301	3237391	3226533	7227.FBpp0305034	7227.FBpp0075317	0	0	0	0	0.676	0.066	0	0.046	0.686
CG30349	CG12499	3232826	3230802	7227.FBpp0087731	7227.FBpp0083688	0	0	0	0	0.685	0	0	0	0.685
NHP2	eRF1	3237470	3237123	7227.FBpp0305289	7227.FBpp0304202	0	0	0	0	0.427	0.470	0	0	0.683
CG10286	CG9253	3229506	3229393	7227.FBpp0081214	7227.FBpp0080997	0	0	0	0	0.681	0	0	0.047	0.683
pit	CG10286	3230741	3229506	7227.FBpp0083572	7227.FBpp0081214	0	0	0	0	0.681	0	0	0	0.681
CG5114	CG30349	3236629	3232826	7227.FBpp0301081	7227.FBpp0087731	0	0	0	0	0.677	0	0	0	0.677
CG9253	CG10576	3229393	3227292	7227.FBpp0080997	7227.FBpp0076827	0.053	0	0	0	0.662	0.067	0	0	0.676
CG11180	l(2)09851	3231781	3231685	7227.FBpp0085566	7227.FBpp0085379	0	0	0	0	0.672	0	0	0	0.672
Surf6	l(1)G0004	3230594	3227373	7227.FBpp0083263	7227.FBpp0076990	0	0	0	0	0.672	0	0	0	0.672
CG5114	nclb	3236629	3232663	7227.FBpp0301081	7227.FBpp0087323	0	0	0	0	0.670	0	0	0	0.670
Mys45A	Rtc1	3232816	3225685	7227.FBpp0087709	7227.FBpp0073651	0	0	0	0	0.670	0	0	0	0.670
CG5114	ppan	3236629	3230664	7227.FBpp0301081	7227.FBpp0083415	0	0	0	0	0.312	0	0.540	0	0.670
CG1542	CG12499	3231566	3230802	7227.FBpp0085119	7227.FBpp0083688	0	0	0	0	0.437	0.100	0	0.398	0.668
CG9799	CG10286	3230047	3229506	7227.FBpp0082231	7227.FBpp0081214	0	0	0	0	0.667	0	0	0	0.667
CG12499	CG13096	3230802	3228528	7227.FBpp0083688	7227.FBpp0079306	0	0	0	0	0.644	0.100	0	0	0.666
Nopp140	CG9253	3237391	3229393	7227.FBpp0305034	7227.FBpp0080997	0	0	0	0	0.628	0.138	0	0	0.666
CG11180	pen	3231781	3227340	7227.FBpp0085566	7227.FBpp0076918	0	0	0	0	0.643	0.100	0	0	0.665
Nopp140	Surf6	3237391	3230594	7227.FBpp0305034	7227.FBpp0083263	0	0	0	0	0.663	0	0	0.042	0.663
CG12499	CG11583	3230802	3225400	7227.FBpp0083688	7227.FBpp0073098	0	0	0	0	0.650	0	0	0.077	0.663
Nopp140	Dbp45A	3237391	3232790	7227.FBpp0305034	7227.FBpp0087645	0	0	0	0	0.624	0.138	0	0	0.662
RIOK2	CG10576	3231069	3227292	7227.FBpp0084191	7227.FBpp0076827	0	0	0	0	0.452	0	0	0.404	0.659
Dbp45A	Surf6	3232790	3230594	7227.FBpp0087645	7227.FBpp0083263	0	0	0	0	0.617	0.135	0	0.050	0.657
Nopp140	CG9143	3237391	3231810	7227.FBpp0305034	7227.FBpp0085616	0	0	0	0	0.617	0.138	0	0	0.656
CG7006	CG12301	3231013	3226533	7227.FBpp0084082	7227.FBpp0075317	0	0	0	0	0.634	0	0	0.095	0.655
CG11180	CG12499	3231781	3230802	7227.FBpp0085566	7227.FBpp0083688	0	0	0	0	0.249	0.100	0	0.529	0.654
CG11180	Fib	3231781	3224793	7227.FBpp0085566	7227.FBpp0071892	0	0	0	0	0.261	0.519	0	0.104	0.654
Aatf	CG4554	3228359	3224719	7227.FBpp0078929	7227.FBpp0071744	0	0	0	0	0.342	0.337	0	0.264	0.651
bel	l(1)G0004	3229589	3227373	7227.FBpp0081374	7227.FBpp0076990	0	0	0	0	0.598	0.162	0	0.046	0.650
Surf6	Fib	3230594	3224793	7227.FBpp0083263	7227.FBpp0071892	0	0	0	0	0.351	0.100	0	0.447	0.649
CG12499	Nnp-1	3230802	3228921	7227.FBpp0083688	7227.FBpp0080052	0	0	0	0	0.624	0.100	0	0	0.648
Csl4	CG11583	3228793	3225400	7227.FBpp0079813	7227.FBpp0073098	0	0	0	0	0.643	0.047	0	0	0.645
CG13773	Rtc1	3228394	3225685	7227.FBpp0079000	7227.FBpp0073651	0	0	0	0	0.645	0	0	0	0.645
Nopp140	srl	3237391	3228180	7227.FBpp0305034	7227.FBpp0078586	0	0	0	0	0.641	0	0	0	0.641
CG15019	CG11583	3234105	3225400	7227.FBpp0112052	7227.FBpp0073098	0	0	0	0	0.640	0	0	0	0.640
Nopp140	CG12909	3237391	3232700	7227.FBpp0305034	7227.FBpp0087437	0	0	0	0	0.571	0.046	0	0.189	0.639
ppan	Nmd3	3230664	3224020	7227.FBpp0083415	7227.FBpp0070409	0	0	0	0	0.636	0	0	0.046	0.638
eRF1	Nop56	3237123	3230765	7227.FBpp0304202	7227.FBpp0083625	0	0	0	0	0.636	0	0	0	0.636
CG12499	Nmd3	3230802	3224020	7227.FBpp0083688	7227.FBpp0070409	0	0	0	0	0.635	0	0	0	0.635
ppan	Csl4	3230664	3228793	7227.FBpp0083415	7227.FBpp0079813	0	0	0	0	0.630	0.051	0	0	0.634
CG12499	CG10576	3230802	3227292	7227.FBpp0083688	7227.FBpp0076827	0	0	0	0	0.604	0.051	0	0.099	0.632
ppan	CG13773	3230664	3228394	7227.FBpp0083415	7227.FBpp0079000	0	0	0	0	0.630	0	0	0	0.630
CG11180	CG7006	3231781	3231013	7227.FBpp0085566	7227.FBpp0084082	0	0	0	0	0.629	0	0	0	0.629
CG11180	RIOK2	3231781	3231069	7227.FBpp0085566	7227.FBpp0084191	0	0	0	0	0.614	0.069	0	0.046	0.628
CG9143	Rtc1	3231810	3225685	7227.FBpp0085616	7227.FBpp0073651	0	0	0	0	0.617	0	0	0.068	0.628
CG11180	pit	3231781	3230741	7227.FBpp0085566	7227.FBpp0083572	0	0	0	0	0.588	0.128	0	0.046	0.627
eRF1	Fib	3237123	3224793	7227.FBpp0304202	7227.FBpp0071892	0	0	0	0	0.626	0	0	0	0.626
Dbp45A	CG1785	3232790	3224439	7227.FBpp0087645	7227.FBpp0071193	0	0	0	0	0.567	0.052	0	0.164	0.626
l(2)09851	CG4554	3231685	3224719	7227.FBpp0085379	7227.FBpp0071744	0	0	0	0	0.189	0	0	0.557	0.625
bor	CG7338	3236158	3227894	7227.FBpp0297140	7227.FBpp0077998	0	0	0	0	0.622	0	0	0	0.622
r-l	nop5	3230677	3228392	7227.FBpp0083440	7227.FBpp0078997	0	0	0	0	0.622	0	0	0	0.622
CG10565	Nop60B	3236070	3233535	7227.FBpp0293954	7227.FBpp0099583	0	0	0	0	0.618	0	0	0	0.618
CG12325	srl	3232662	3228180	7227.FBpp0087322	7227.FBpp0078586	0	0	0	0	0.615	0	0	0	0.615
CG15019	mod	3234105	3231626	7227.FBpp0112052	7227.FBpp0085233	0	0	0	0	0.613	0	0	0	0.613
CG5114	CG7728	3236629	3226390	7227.FBpp0301081	7227.FBpp0075034	0	0	0	0	0.370	0	0	0.410	0.612
CG12499	Rtc1	3230802	3225685	7227.FBpp0083688	7227.FBpp0073651	0	0	0	0	0.204	0	0	0.533	0.612
r-l	CG10576	3230677	3227292	7227.FBpp0083440	7227.FBpp0076827	0.057	0	0	0	0.605	0	0	0	0.611
Nopp140	Aatf	3237391	3228359	7227.FBpp0305034	7227.FBpp0078929	0	0	0	0	0.611	0	0	0	0.611
nclb	CG4554	3232663	3224719	7227.FBpp0087323	7227.FBpp0071744	0	0	0	0	0.487	0.269	0	0	0.609
CG10286	CG7338	3229506	3227894	7227.FBpp0081214	7227.FBpp0077998	0	0	0	0	0.608	0	0	0	0.608
CG5114	CG9253	3236629	3229393	7227.FBpp0301081	7227.FBpp0080997	0	0	0	0	0.604	0.048	0	0	0.607
CG5114	RpI1	3236629	3232310	7227.FBpp0301081	7227.FBpp0086640	0	0	0	0	0.606	0	0	0	0.606
Nopp140	CG1785	3237391	3224439	7227.FBpp0305034	7227.FBpp0071193	0	0	0	0	0.483	0	0	0.270	0.606
bor	Fib	3236158	3224793	7227.FBpp0297140	7227.FBpp0071892	0	0	0	0	0.605	0	0	0	0.605
CG11180	mod	3231781	3231626	7227.FBpp0085566	7227.FBpp0085233	0	0	0	0	0.601	0	0	0	0.601
ppan	Fib	3230664	3224793	7227.FBpp0083415	7227.FBpp0071892	0	0	0	0	0.559	0.061	0	0.111	0.600
CG5033	RIOK2	3233132	3231069	7227.FBpp0088519	7227.FBpp0084191	0	0	0	0	0.345	0	0	0.414	0.600
l(2)09851	CG10286	3231685	3229506	7227.FBpp0085379	7227.FBpp0081214	0	0	0	0	0.587	0	0	0.067	0.598
eRF1	pen	3237123	3227340	7227.FBpp0304202	7227.FBpp0076918	0	0	0	0	0.598	0	0	0	0.598
eRF1	l(2)09851	3237123	3231685	7227.FBpp0304202	7227.FBpp0085379	0	0	0	0	0.598	0	0	0	0.598
r-l	Fib	3230677	3224793	7227.FBpp0083440	7227.FBpp0071892	0	0	0	0	0.505	0	0	0.219	0.597
bor	CG30349	3236158	3232826	7227.FBpp0297140	7227.FBpp0087731	0	0	0	0	0.597	0	0	0	0.597
CG5114	CG13096	3236629	3228528	7227.FBpp0301081	7227.FBpp0079306	0	0	0	0	0.596	0	0	0	0.596
NHP2	CG12499	3237470	3230802	7227.FBpp0305289	7227.FBpp0083688	0	0	0	0	0.473	0.258	0	0.047	0.595
Nop56	srl	3230765	3228180	7227.FBpp0083625	7227.FBpp0078586	0	0	0	0	0.591	0	0	0.046	0.594
l(2)09851	mod	3231685	3231626	7227.FBpp0085379	7227.FBpp0085233	0	0	0	0	0.594	0	0	0	0.594
CG12499	CG13097	3230802	3228527	7227.FBpp0083688	7227.FBpp0079305	0	0	0	0	0.550	0	0	0.133	0.593
Nop56	r-l	3230765	3230677	7227.FBpp0083625	7227.FBpp0083440	0	0	0	0	0.590	0	0	0.048	0.593
CG10286	CG11583	3229506	3225400	7227.FBpp0081214	7227.FBpp0073098	0	0	0	0	0.588	0	0	0	0.588
RpI1	srl	3232310	3228180	7227.FBpp0086640	7227.FBpp0078586	0	0	0	0	0.582	0	0	0	0.582
CG7006	CG11417	3231013	3223926	7227.FBpp0084082	7227.FBpp0070205	0	0	0	0	0.578	0	0	0	0.578
CG11076	mod	3233077	3231626	7227.FBpp0088285	7227.FBpp0085233	0	0	0	0	0.575	0	0	0	0.575
CG8545	RIOK2	3232509	3231069	7227.FBpp0087045	7227.FBpp0084191	0	0	0	0	0.557	0	0	0.077	0.574
CG1234	Rtc1	3229452	3225685	7227.FBpp0081117	7227.FBpp0073651	0	0	0	0	0.574	0	0	0	0.574
eRF1	CG7006	3237123	3231013	7227.FBpp0304202	7227.FBpp0084082	0	0	0	0	0.573	0	0	0	0.573
RpI1	Surf6	3232310	3230594	7227.FBpp0086640	7227.FBpp0083263	0	0	0	0	0.572	0	0	0	0.572
Csl4	pen	3228793	3227340	7227.FBpp0079813	7227.FBpp0076918	0	0	0	0	0.571	0	0	0	0.571
l(2)09851	Csl4	3231685	3228793	7227.FBpp0085379	7227.FBpp0079813	0	0	0	0	0.570	0	0	0	0.570
CG30349	mod	3232826	3231626	7227.FBpp0087731	7227.FBpp0085233	0	0	0	0	0.569	0	0	0	0.569
mod	CG1234	3231626	3229452	7227.FBpp0085233	7227.FBpp0081117	0	0	0	0	0.569	0	0	0	0.569
CG11076	CG11583	3233077	3225400	7227.FBpp0088285	7227.FBpp0073098	0	0	0	0	0.568	0	0	0	0.568
NHP2	RIOK2	3237470	3231069	7227.FBpp0305289	7227.FBpp0084191	0	0	0	0	0.331	0.337	0	0.100	0.566
CG12975	CG11583	3227880	3225400	7227.FBpp0077965	7227.FBpp0073098	0	0	0	0	0.566	0	0	0	0.566
CG13773	CG1785	3228394	3224439	7227.FBpp0079000	7227.FBpp0071193	0	0	0	0	0.562	0	0	0.048	0.565
CG12325	CG11180	3232662	3231781	7227.FBpp0087322	7227.FBpp0085566	0	0	0	0	0.508	0.100	0	0.094	0.564
pit	CG9281	3230741	3225809	7227.FBpp0083572	7227.FBpp0073872	0.053	0	0	0	0.423	0.136	0	0.181	0.561
srl	CG32409	3228180	3227244	7227.FBpp0078586	7227.FBpp0076738	0	0	0	0	0.548	0	0	0.069	0.561
l(2)09851	CG1785	3231685	3224439	7227.FBpp0085379	7227.FBpp0071193	0	0	0	0	0.534	0	0	0.095	0.560
CG11180	CG1234	3231781	3229452	7227.FBpp0085566	7227.FBpp0081117	0	0	0	0	0.554	0.049	0	0	0.558
Nopp140	CG32344	3237391	3225102	7227.FBpp0305034	7227.FBpp0072475	0	0	0	0	0.506	0.138	0	0	0.556
CG11089	r-l	3235749	3230677	7227.FBpp0292529	7227.FBpp0083440	0.045	0	0	0	0.161	0	0	0.489	0.554
CG9799	CG1785	3230047	3224439	7227.FBpp0082231	7227.FBpp0071193	0	0	0	0	0.486	0	0	0.163	0.552
eRF1	CG9281	3237123	3225809	7227.FBpp0304202	7227.FBpp0073872	0	0	0	0	0.483	0.139	0	0.071	0.550
RpI1	CG10286	3232310	3229506	7227.FBpp0086640	7227.FBpp0081214	0	0	0	0	0.549	0	0	0	0.549
CG30349	srl	3232826	3228180	7227.FBpp0087731	7227.FBpp0078586	0	0	0	0	0.548	0	0	0	0.548
Nopp140	l(1)G0004	3237391	3227373	7227.FBpp0305034	7227.FBpp0076990	0	0	0	0	0.548	0	0	0	0.548
NHP2	CG12050	3237470	3234323	7227.FBpp0305289	7227.FBpp0113107	0	0	0	0	0.218	0.356	0	0.172	0.546
CG12909	CG9799	3232700	3230047	7227.FBpp0087437	7227.FBpp0082231	0	0	0	0	0.546	0	0	0	0.546
CG11180	srl	3231781	3228180	7227.FBpp0085566	7227.FBpp0078586	0	0	0	0	0.546	0	0	0	0.546
CG12909	CG32344	3232700	3225102	7227.FBpp0087437	7227.FBpp0072475	0	0	0	0	0.543	0	0	0	0.543
CG12499	CG1785	3230802	3224439	7227.FBpp0083688	7227.FBpp0071193	0	0	0	0	0.396	0	0	0.270	0.540
CG12909	mod	3232700	3231626	7227.FBpp0087437	7227.FBpp0085233	0	0	0	0	0.539	0	0	0	0.539
CG5728	r-l	3230983	3230677	7227.FBpp0084016	7227.FBpp0083440	0.200	0	0	0	0.441	0	0	0.052	0.539
Mys45A	mod	3232816	3231626	7227.FBpp0087709	7227.FBpp0085233	0	0	0	0	0.538	0	0	0	0.538
bel	CG12301	3229589	3226533	7227.FBpp0081374	7227.FBpp0075317	0	0	0	0	0.123	0.187	0	0.404	0.537
mod	srl	3231626	3228180	7227.FBpp0085233	7227.FBpp0078586	0	0	0	0	0.536	0	0	0	0.536
CG10565	Nop56	3236070	3230765	7227.FBpp0293954	7227.FBpp0083625	0	0	0	0	0.535	0	0	0	0.535
Nnp-1	Rtc1	3228921	3225685	7227.FBpp0080052	7227.FBpp0073651	0	0	0	0	0.529	0.050	0	0	0.533
CG5114	pen	3236629	3227340	7227.FBpp0301081	7227.FBpp0076918	0	0	0	0	0.531	0	0	0	0.531
CG10576	CG9281	3227292	3225809	7227.FBpp0076827	7227.FBpp0073872	0.087	0	0	0	0.319	0.277	0	0.074	0.528
CG12975	Nmd3	3227880	3224020	7227.FBpp0077965	7227.FBpp0070409	0	0	0	0	0.172	0	0	0.454	0.528
CG9143	Fib	3231810	3224793	7227.FBpp0085616	7227.FBpp0071892	0	0	0	0	0.361	0.166	0	0.186	0.528
CG12499	CG9253	3230802	3229393	7227.FBpp0083688	7227.FBpp0080997	0	0	0	0	0.456	0.115	0	0.095	0.527
pit	r-l	3230741	3230677	7227.FBpp0083572	7227.FBpp0083440	0.048	0	0	0	0.504	0	0	0.076	0.526
nclb	CG10286	3232663	3229506	7227.FBpp0087323	7227.FBpp0081214	0	0	0	0	0.524	0	0	0	0.524
CG5114	CG7338	3236629	3227894	7227.FBpp0301081	7227.FBpp0077998	0	0	0	0	0.485	0	0	0.114	0.524
Fib	CG11417	3224793	3223926	7227.FBpp0071892	7227.FBpp0070205	0	0	0	0	0.489	0.105	0	0	0.523
Nop60B	CG9281	3233535	3225809	7227.FBpp0099583	7227.FBpp0073872	0.048	0	0	0	0.352	0.258	0	0.079	0.522
CG5114	CG10286	3236629	3229506	7227.FBpp0301081	7227.FBpp0081214	0	0	0	0	0.521	0	0	0	0.521
Nopp140	Nmd3	3237391	3224020	7227.FBpp0305034	7227.FBpp0070409	0	0	0	0	0.498	0	0	0.081	0.519
RpI1	Prat	3232310	3229525	7227.FBpp0086640	7227.FBpp0081261	0	0	0	0	0.412	0	0	0.213	0.518
pit	bel	3230741	3229589	7227.FBpp0083572	7227.FBpp0081374	0	0	0.445	0.639	0.152	0.100	0	0.797	0.517
eRF1	kra	3237123	3228099	7227.FBpp0304202	7227.FBpp0078393	0	0	0	0	0.164	0.137	0	0.379	0.513
Rtc1	CG11417	3225685	3223926	7227.FBpp0073651	7227.FBpp0070205	0	0	0	0	0.357	0	0	0.273	0.512
NHP2	r-l	3237470	3230677	7227.FBpp0305289	7227.FBpp0083440	0	0	0	0	0.512	0	0	0	0.512
CG32344	Fib	3225102	3224793	7227.FBpp0072475	7227.FBpp0071892	0	0.001	0	0	0.420	0.166	0	0.071	0.511
NHP2	CG9143	3237470	3231810	7227.FBpp0305289	7227.FBpp0085616	0	0	0	0	0.398	0.201	0	0.062	0.510
Dbp45A	RpI1	3232790	3232310	7227.FBpp0087645	7227.FBpp0086640	0.042	0	0	0	0.430	0.150	0	0.069	0.510
CG5033	r-l	3233132	3230677	7227.FBpp0088519	7227.FBpp0083440	0	0	0	0	0.510	0	0	0	0.510
CG8545	CG10286	3232509	3229506	7227.FBpp0087045	7227.FBpp0081214	0	0	0	0	0.508	0	0	0	0.508
eRF1	CG9799	3237123	3230047	7227.FBpp0304202	7227.FBpp0082231	0	0	0	0	0.493	0	0	0.064	0.505
NHP2	CG10286	3237470	3229506	7227.FBpp0305289	7227.FBpp0081214	0	0	0	0	0.505	0	0	0	0.505
CG12975	CG12301	3227880	3226533	7227.FBpp0077965	7227.FBpp0075317	0	0	0	0	0.129	0.100	0	0.417	0.503
r-l	CG32409	3230677	3227244	7227.FBpp0083440	7227.FBpp0076738	0	0	0	0	0.498	0	0	0.052	0.503
Surf6	CG1234	3230594	3229452	7227.FBpp0083263	7227.FBpp0081117	0	0	0	0	0.474	0	0	0.094	0.503
RpI1	ppan	3232310	3230664	7227.FBpp0086640	7227.FBpp0083415	0	0	0	0	0.502	0	0	0	0.502
CG12909	RpI1	3232700	3232310	7227.FBpp0087437	7227.FBpp0086640	0	0	0	0	0.502	0	0	0	0.502
CG32409	CG8368	3227244	3227210	7227.FBpp0076738	7227.FBpp0076685	0	0	0	0	0.431	0.159	0	0	0.501
CG5033	CG10286	3233132	3229506	7227.FBpp0088519	7227.FBpp0081214	0	0	0	0	0.497	0	0	0	0.497
CG12499	Surf6	3230802	3230594	7227.FBpp0083688	7227.FBpp0083263	0	0	0	0	0.272	0.336	0	0	0.496
CG5114	Rtc1	3236629	3225685	7227.FBpp0301081	7227.FBpp0073651	0	0	0	0	0.496	0	0	0	0.496
Dbp45A	CG10286	3232790	3229506	7227.FBpp0087645	7227.FBpp0081214	0	0	0	0	0.494	0	0	0	0.494
CG5114	CG10576	3236629	3227292	7227.FBpp0301081	7227.FBpp0076827	0	0	0	0	0.412	0.102	0	0.119	0.494
CG10286	pen	3229506	3227340	7227.FBpp0081214	7227.FBpp0076918	0	0	0	0	0.494	0	0	0	0.494
Aatf	Fib	3228359	3224793	7227.FBpp0078929	7227.FBpp0071892	0	0	0	0	0.249	0.141	0	0.275	0.491
RIOK2	CG32344	3231069	3225102	7227.FBpp0084191	7227.FBpp0072475	0	0	0	0	0.460	0.065	0	0.071	0.490
CG9281	CG2691	3225809	3225701	7227.FBpp0073872	7227.FBpp0073679	0	0	0	0	0.322	0	0	0.278	0.490
bel	nop5	3229589	3228392	7227.FBpp0081374	7227.FBpp0078997	0.055	0	0	0	0.225	0.338	0	0.071	0.489
CG11180	Nmd3	3231781	3224020	7227.FBpp0085566	7227.FBpp0070409	0	0	0	0	0.488	0	0	0	0.488
CG5114	CG8545	3236629	3232509	7227.FBpp0301081	7227.FBpp0087045	0	0	0	0	0.485	0	0	0	0.485
CG10286	CG1234	3229506	3229452	7227.FBpp0081214	7227.FBpp0081117	0	0	0	0	0.484	0	0	0	0.484
r-l	CG11583	3230677	3225400	7227.FBpp0083440	7227.FBpp0073098	0	0	0	0	0.484	0	0	0	0.484
CG12050	CG10286	3234323	3229506	7227.FBpp0113107	7227.FBpp0081214	0	0	0	0	0.482	0	0	0	0.482
CG5033	CG12975	3233132	3227880	7227.FBpp0088519	7227.FBpp0077965	0	0	0	0	0.227	0.100	0	0.312	0.479
bor	ppan	3236158	3230664	7227.FBpp0297140	7227.FBpp0083415	0	0	0	0	0.478	0	0	0	0.478
CG5728	srl	3230983	3228180	7227.FBpp0084016	7227.FBpp0078586	0	0	0	0	0.477	0	0	0	0.477
CG10286	CG10576	3229506	3227292	7227.FBpp0081214	7227.FBpp0076827	0	0	0	0	0.474	0	0	0	0.474
CG1542	r-l	3231566	3230677	7227.FBpp0085119	7227.FBpp0083440	0	0	0	0	0.473	0	0	0	0.473
Dbp45A	bel	3232790	3229589	7227.FBpp0087645	7227.FBpp0081374	0	0	0.446	0.707	0.252	0	0	0.678	0.472
l(2)09851	srl	3231685	3228180	7227.FBpp0085379	7227.FBpp0078586	0	0	0	0	0.472	0	0	0	0.472
ppan	srl	3230664	3228180	7227.FBpp0083415	7227.FBpp0078586	0	0	0	0	0.435	0	0	0.093	0.466
CG5114	Nop60B	3236629	3233535	7227.FBpp0301081	7227.FBpp0099583	0	0	0	0	0.463	0	0	0	0.463
CG12499	ppan	3230802	3230664	7227.FBpp0083688	7227.FBpp0083415	0	0	0	0	0.195	0.334	0	0.077	0.462
CG5033	srl	3233132	3228180	7227.FBpp0088519	7227.FBpp0078586	0	0	0	0	0.432	0	0	0.085	0.458
Nop60B	r-l	3233535	3230677	7227.FBpp0099583	7227.FBpp0083440	0.141	0	0	0	0.392	0	0	0	0.455
CG8368	CG11583	3227210	3225400	7227.FBpp0076685	7227.FBpp0073098	0	0	0	0	0.451	0	0	0.047	0.454
bor	CG9799	3236158	3230047	7227.FBpp0297140	7227.FBpp0082231	0	0	0	0	0.454	0	0	0	0.454
NHP2	Aatf	3237470	3228359	7227.FBpp0305289	7227.FBpp0078929	0	0	0	0	0.399	0.100	0	0.071	0.454
bel	CG32344	3229589	3225102	7227.FBpp0081374	7227.FBpp0072475	0	0	0.445	0.623	0.104	0	0	0.731	0.450
CG11089	CG32409	3235749	3227244	7227.FBpp0292529	7227.FBpp0076738	0	0	0	0	0.171	0	0	0.364	0.450
bel	CG2691	3229589	3225701	7227.FBpp0081374	7227.FBpp0073679	0	0	0	0	0.435	0.062	0	0.046	0.450
r-l	Nnp-1	3230677	3228921	7227.FBpp0083440	7227.FBpp0080052	0	0	0	0	0.450	0	0	0	0.450
CG13097	CG10576	3228527	3227292	7227.FBpp0079305	7227.FBpp0076827	0	0	0	0	0.445	0	0	0.047	0.449
CG9143	bel	3231810	3229589	7227.FBpp0085616	7227.FBpp0081374	0	0	0.445	0.606	0.076	0.046	0	0.727	0.449
CG12909	Nmd3	3232700	3224020	7227.FBpp0087437	7227.FBpp0070409	0	0	0	0	0.448	0	0	0	0.448
Mys45A	CG10286	3232816	3229506	7227.FBpp0087709	7227.FBpp0081214	0	0	0	0	0.448	0	0	0	0.448
ppan	CG8368	3230664	3227210	7227.FBpp0083415	7227.FBpp0076685	0	0	0	0	0.284	0.171	0	0.143	0.447
RIOK2	Nnp-1	3231069	3228921	7227.FBpp0084191	7227.FBpp0080052	0	0	0	0	0.445	0	0	0	0.445
CG12975	Fib	3227880	3224793	7227.FBpp0077965	7227.FBpp0071892	0	0	0	0	0.294	0.100	0	0.190	0.441
CG5114	CG5728	3236629	3230983	7227.FBpp0301081	7227.FBpp0084016	0	0	0	0	0.440	0	0	0	0.440
CG11180	CG2691	3231781	3225701	7227.FBpp0085566	7227.FBpp0073679	0	0	0	0	0.436	0.049	0	0	0.440
CG5114	CG12909	3236629	3232700	7227.FBpp0301081	7227.FBpp0087437	0	0	0	0	0.438	0	0	0	0.438
CG5114	CG1234	3236629	3229452	7227.FBpp0301081	7227.FBpp0081117	0	0	0	0	0.437	0	0	0	0.437
CG10565	CG13096	3236070	3228528	7227.FBpp0293954	7227.FBpp0079306	0	0	0	0	0.363	0.102	0	0.095	0.437
Nop56	CG9281	3230765	3225809	7227.FBpp0083625	7227.FBpp0073872	0	0	0	0	0.246	0.260	0	0.071	0.436
CG10565	CG9253	3236070	3229393	7227.FBpp0293954	7227.FBpp0080997	0	0	0	0	0.424	0.055	0	0	0.433
CG5114	CG13773	3236629	3228394	7227.FBpp0301081	7227.FBpp0079000	0	0	0	0	0.433	0	0	0	0.433
Nop60B	Prat	3233535	3229525	7227.FBpp0099583	7227.FBpp0081261	0	0	0	0	0.410	0	0	0.079	0.433
CG5114	CG12050	3236629	3234323	7227.FBpp0301081	7227.FBpp0113107	0	0	0	0	0.432	0	0	0	0.432
Nopp140	r-l	3237391	3230677	7227.FBpp0305034	7227.FBpp0083440	0	0	0	0	0.432	0	0	0	0.432
CG4554	CG1785	3224719	3224439	7227.FBpp0071744	7227.FBpp0071193	0	0	0	0	0.348	0	0	0.163	0.431
CG5114	CG32344	3236629	3225102	7227.FBpp0301081	7227.FBpp0072475	0	0	0	0	0.426	0.048	0	0	0.430
CG5114	CG5589	3236629	3226341	7227.FBpp0301081	7227.FBpp0074936	0	0	0	0	0.430	0	0	0	0.430
r-l	CG8939	3230677	3225845	7227.FBpp0083440	7227.FBpp0073943	0	0	0	0	0.323	0	0	0.192	0.429
nop5	CG9281	3228392	3225809	7227.FBpp0078997	7227.FBpp0073872	0	0	0	0	0.362	0.112	0	0.073	0.429
mod	CG32409	3231626	3227244	7227.FBpp0085233	7227.FBpp0076738	0	0	0	0	0.428	0	0	0	0.428
